id,name,type,flags,description
278,Champion Illusionist,Default,"['Pvp', 'Permanent']",Your dominance is no illusion.
2301,Peer Review,Default,['Permanent'],Story Instance: Prisoners of the Dragon
5715,Return to Disturbance in Brisban Wildlands,Default,['Permanent'],
725,You've Got the Moves,Default,['Permanent'],
1375,Smash Happy,Default,['Permanent'],
3577,Gate of Good-Byes,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Permanent']",
6752,The Nightmare Ends,Default,['Permanent'],
7887,Ultimate Phantom,Default,"['Pvp', 'Permanent']","Walking the line between life and death—your life, their death."
1144,Fractal Fortnight: Battleground,Default,['Permanent'],The city is yours! What's left of it anyways.
6113,This Isn't Cannon,Default,['Permanent'],"Story Instance: ""Old Friends"""
5706,"""Champions"" Mastery",Default,"['RepairOnLogin', 'CategoryDisplay', 'MoveToTop', 'Permanent']",
4617,Trial by Fire,Default,['Permanent'],Story Instance: Scion & Champion
8251,Golden Rescue,Default,['Permanent'],A friend to critters large and small.
5169,League Slayer—2v2 Season One,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",
1513,Keep Your Distance,Default,"['Pvp', 'Permanent']",Mission: The Battle for Lion's Arch
5475,Top Dragon Responder: Brisban Wildlands,Default,['Permanent'],
4179,Master Diver: Timberline Falls,Default,['Permanent'],This chest can be reopened once per week or per completion of the Master Diver achievement.
1726,Krait Antiquarianism Study,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",
1846,Daily WvW Invasion Defender,Default,"['Pvp', 'Daily']",Not in my castle.
6660,Earning Crafting Levels I,Default,"['RepairOnLogin', 'Permanent']",
7214,Astral Thought,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
5331,Mysterious Journal,Default,"['Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",
4679,Daily Dragonfall Melandru's Lost Domain Creature Slayer,Default,['Daily'],
5229,Vishen Steelshot's Footsteps,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
5518,Jormag's Madness,Default,['Permanent'],Journal: Jormag's Madness Completed
8249,Build-a-Quaggan,Default,"['Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",What makes Mr. Quiggles so special? You decide!
1163,Daily Fractal Runner,Default,['Daily'],A fractal a day...
1211,Aftermath Toxic Boss Slayer I,Default,['Daily'],
8572,A Cappella,Default,"['Hidden', 'Permanent']",Those who join Yagon's twisted choir are doomed to sing forever.
6806,Tower Purifier 2,Default,['Permanent'],
1954,Daily Timberline Falls Event Completer,Default,['Daily'],Scour the mountains.
2849,Interior Design 102,Default,['Daily'],
6109,I'm Very Buoyant,Default,"['RepairOnLogin', 'MoveToTop', 'Permanent']",You can fish your whole life without understanding it was never the fish you were truly after.
8119,Revenge of the High Sage (Weekly),Default,['Permanent'],
5410,Impressive Pugilist,Default,['Permanent'],
2663,Piecing It Together,Default,['Permanent'],
5903,Revenge of the Icebrood Construct,Default,['Permanent'],
385,Swampland Fractal Stabilizer,Default,['Permanent'],Shifting trees won't stop you. The Mossman will.
4838,(Annual) Hologram Herder,Default,['Permanent'],
4760,Visions of Kourna,ItemSet,"['Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']","Eternal life, either blessing or curse, squandered by greed and the thirst for power.

Note: Completion of this achievement requires completion of the Riding Skyscales achievement."
4782,Demigoddess of the Arena,Default,"['Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",
6867,Champions of the Delve,Default,['Permanent'],
1279,"Yay, Wintersday Presents III",Default,"['Pvp', 'Daily']","Oooh, I wonder what's in there."
1573,Boss Blitz: Wallop Wiggin,Default,"['Pvp', 'Permanent']",
1623,WvW Spring Tournament 2014: 8th Place,Default,"['Pvp', 'Hidden', 'MoveToTop', 'Permanent']",
4613,Chasing Tales: Deadly Accuracy,Default,"['Hidden', 'Permanent']",Baverne's marks never once eluded her.
3648,No Deductible,Default,"['Hidden', 'Permanent']","Story Instance: ""Sparking the Flame"""
6127,Shock-Wave Jumper,Default,['Permanent'],
4479,Rolling Ace: Infernal Leap,Default,['Permanent'],
4588,Resonance,Default,['Permanent'],Journal: Resonance
2484,The Floor Is Lava?: Silver,Default,"['Pvp', 'Permanent']",
3846,Raise the Banners: Sunspear Support,ItemSet,"['Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",You advised Amnoon's council to defy King Joko and fly the standard of his Sunspear enemies.
8041,Event Collection: Spire of Creation,Default,['Permanent'],
9141,Undefeated: Hall of Chains,Default,['Permanent'],This achievement cannot be done in Emboldened mode.
8088,Peitha Protector,Default,['Permanent'],Journal: Desperate Measures
15,Tinkerer,Default,['Permanent'],Two helms really are better than one.
2947,Daily Tier 4 Underground Facility,Default,['Daily'],
901,Power Play,Default,['Permanent'],
26,Dredge Slayer,Default,['Permanent'],Become the enemy of the collective by killing dredge.
4536,Savage Cannoneer,Default,['Permanent'],Send ghosts back to their graves with the shadow cannons.
4846,(Annual) So Lifelike,Default,['Permanent'],
7858,Realm Avenger VIII,Default,['Permanent'],
3576,The Whole Story,Default,"['RequiresUnlock', 'Permanent']","Story Instance: ""The Departing"""
8133,Hablion's Revenge (Weekly),Default,['Permanent'],
6542,A Test of Your Reflexes,Default,['Permanent'],
1043,Trick-or-Treater IV,Default,"['Pvp', 'Daily']",
4857,Boss Rush Community Goal: Tier 3,Default,['Permanent'],
6380,Weekly Echovald Wilds Jade Treasure Recovery,Default,['Weekly'],"Bring recovered treasures to Myung-Hee, Keeper of the Jade Vault."
8311,(Repeatable) Janthir Syntri: Festering Basin Renown Heart,Default,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Repeatable', 'Permanent']",You're why the bearkin can rest at ease.
6749,The Nightmare Incarnate,Default,['Permanent'],
2985,Daily Tier 2 Molten Boss,Default,['Daily'],
4845,Annual Feats,Default,"['Pvp', 'Repeatable', 'Permanent']",
1587,Welcoming Party,Default,['Permanent'],
8744,Master of Masteries: Janthir Wilds,Default,"['RepairOnLogin', 'MoveToTop', 'Permanent']",The wayfinder and their journeykin braved the wilds of Janthir.
6515,Dancing Barefoot,Default,"['Hidden', 'Permanent']",Kicked off your shoes and got down with your bad self!
3839,Keen Eye,Default,['Permanent'],"Story Instance: ""Hallowed Ground"""
2913,Chuka and Champawat IV: Baby Book,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']","""This book is a record of the times my tiger cubs and I shared."""
1341,Wurm Decapitator,Default,['Permanent'],
3922,Mad Memorial,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
170,Kegmaster,Default,"['Pvp', 'CategoryDisplay', 'Permanent']",99 kegs of ale on the wall!
4547,Chasing Tales: Anatomy and Physiology,Default,"['Hidden', 'Permanent']",A good butcher must know his medium.
5545,Volcanic Stormcaller Armaments Collector,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
4289,Banisher of Legends,Default,"['Pvp', 'Daily']",
8608,Home Sweet Homestead: Seitung Province,Default,"['RepairOnLogin', 'Permanent']","When life doesn't give your homestead what you need, you just gotta take it yourself. Life's not fair, so why play by its rules?"
2283,The Golden Chicken,Default,['Permanent'],"If a gold chicken exists, where would it hide in a golden city?"
5317,Special Mission: Pillage the Lighthouse,Default,"['RequiresUnlock', 'Permanent']",
8989,Proper Mixologist,Default,['Permanent'],"""You're a proper mixologist—goin' to put me out of a job!"" —Paxx"
9120,Weekly Mythwright Gambit,Default,['Weekly'],
1403,Harsh Detox,Default,['Daily'],
5209,Delving for Treasure,Default,['Permanent'],
2334,Drone Race: Gold,Default,"['Pvp', 'Permanent']",
5508,Swift Cleanup,Default,['Permanent'],
5634,Daily: Kodan Missions,Default,['Daily'],
5204,Visions of the Past: Confronting Canach,Default,['Permanent'],Defeat the fugitive Canach in his island hideaway. [Living World Season 1 vision: Canach's Lair. Accessed via the Scrying Pool in the Eye of the North.]
7951,Jade Sea Veteran,Default,"['Pvp', 'Hidden', 'Permanent']",Days gone by...
3566,Crystalline Memories,Default,['Permanent'],Journal: Crystalline Memories Completed
5280,Special Mission: Lies and Statistics,Default,"['RequiresUnlock', 'Permanent']",
3179,Larva Conservationist,Default,['Permanent'],Story Instance: The Bitter Cold
8219,Janthir Syntri Warclaw Run: Gold,Default,['Permanent'],Someone's getting a couple of fish for supper.
1044,Pumpkin Hacker II,Default,['Daily'],
3146,Colossal Offense,Default,"['Pvp', 'Permanent']",Seize their territory!
4294,Centaur Culler,Default,"['Pvp', 'Permanent']",
7101,Legendary Weapon: The Bifrost,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
7828,Artisan of Arms: Ranger's Mace,Default,['Permanent'],Creative use of maces offers rangers a dual-wielding option for utility support for themselves and their allies.
8024,Sovereign of Nayos,Default,['Permanent'],Journal: Sovereign of Nayos
951,Fire or Flora,Default,['Daily'],
1342,Triple Trouble,Default,"['RepairOnLogin', 'CategoryDisplay', 'Permanent']",
150,Sapphire Sanctum,Default,['Permanent'],Unlock the treasures in the Sapphire Sanctum.
2027,Wintersday Weapon Collection,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",
6520,Fetch Quest,Default,['Permanent'],
8033,Vizunah Square Veteran,Default,"['Pvp', 'Hidden', 'Permanent']",Days gone by...
8817,Incursive Investigation: Lone Wolf,Default,['Permanent'],
2866,Study Aids,Default,['Daily'],
2302,Mistward Warboots,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",
5844,Wrath of the Twisted Marionette Global Victory,Default,['Permanent'],
3540,In Bloom,Default,['Permanent'],Look in the face of death...
297,It's Quite Roomy in Here,Default,['Permanent'],Towers are like a second home to you.
5592,Exalted Global Ranks,Default,['Permanent'],
6100,Seitung Province Insight: Airship Wreckage,Default,['Permanent'],
4922,Champion of All,Default,['Permanent'],
7728,Heitor's Gate,Default,['Permanent'],Journal: Heitor's Gate
3748,Puzzle in Time,Default,['Permanent'],"Story Instance: ""Facing the Truth"""
3554,Daily Vabbi Event Completer,Default,['Daily'],May Joko guide your sword!
4874,(Annual) Boss Blitz: Wallop Wiggin,Default,"['Pvp', 'Permanent']",
3866,Daily Desolation Event Completer,Default,['Daily'],What a waste...
8814,Incursive Investigation: Infinite Recursion,Default,"['Repeatable', 'Permanent']",
2848,Interior Design 201,Default,['Daily'],
5247,Morale Breaker,Default,['Permanent'],
7605,WvW Rush Camp Capturer 2,Default,"['Pvp', 'Permanent']",Champion points: 15
4175,Master Diver: Lornar's Pass,Default,['Permanent'],This chest can be reopened once per week or per completion of the Master Diver achievement.
4954,Grothmar Tribune,Default,['Permanent'],
4003,Stop Right There,Default,"['Hidden', 'Permanent']",Story Instance: The Hero of Istan
2683,League Engineer—Elite,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",Completing this achievement advances the League Profession—Elite achievement.
8395,Returning to Elona,Default,['Permanent'],
4992,Talk of the Town,Default,['Permanent'],Story Instance: Coming Home
192,Eternity's Epitome,Default,['Permanent'],Just how many Subject Alphas are there?
4286,Boss Blitz: Slaughter Sparcus,Default,"['Pvp', 'Permanent']",
3135,Daily Ember Bay Destroyer Boss or Wurm Boss,Default,['Daily'],Victory can be yours.
28,Ettin Slayer,Default,['Permanent'],Just goes to show: two heads are not better than one.
3785,Adept Deadeye,Default,"['Pvp', 'Permanent']",
6063,(Weekly) Lunar Festivities,Default,"['Pvp', 'Weekly']",Weekly achievement. Progress resets on Monday morning.
9072,Forest Caretaker,Default,['Permanent'],You're doing your part for the wildlife.
7057,Reader of Notes,Default,['Permanent'],Journal: Mother of Stars
7639,WvW Rush Castle Capturer,Default,"['Pvp', 'Permanent']",Champion points: 90
8690,Rolling Racer: Tropic Valley Raceway (Weekly),Default,['Permanent'],
1273,Wintersday Snowball Slinger II,Default,['Daily'],Give players a cold welcome with a snowball.
431,Not Toying Around,Default,"['Pvp', 'Permanent']",50 waves...of DEATH.
6275,Mai Goodness,Default,['Permanent'],Who knew the well of Mai ran so deep?
6626,Adventure Guide: Volume Four,Default,"['RepairOnLogin', 'CategoryDisplay', 'MoveToTop', 'Permanent']",
1586,Crate Consumer,Default,"['Pvp', 'Permanent']",
3724,Prison Breaker,Default,['Permanent'],"Villagers who don't meet their farming quotas are taken to the Deadhouse, where Warden Jabari turns them into Awakened."
8194,Hunting in the Grasslands,Default,['Permanent'],Open skies and not a lot of places to hide. Better be quick.
5791,Woodland Management: Bloodstone Fen,Default,['Permanent'],
9123,Weekly Quickplay Raid Encounters,Default,['Permanent'],
5835,Return to The Waypoint Conundrum,Default,['Permanent'],
1056,Grim Reaper of Grunts VI,Default,['Daily'],
2652,Last Cannon,Default,['Permanent'],
5907,World Boss Rush Global Ranks,Default,['Permanent'],
1139,Tower of Nightmares High Diver,Default,['Permanent'],
204,Scavenger's Chasm,Default,['Permanent'],Find them all.
7649,League Slayer—Conquest Season Thirty-Nine,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",
8672,Rolling Racer: Shoreside Sprint,Default,['Permanent'],
1050,Halloween Costume-Brawl Champion IV,Default,['Daily'],Emerge as a champion from a costume brawl.
4236,Seized,Default,['Permanent'],Journal: Seized
4276,Zephyrite Lost and Found,Default,['Permanent'],
3979,Death Eater,Default,['Permanent'],"Easy cometh, not-so-easy goeth."
6685,Investigative Record 1,Default,['Permanent'],Story Instance: Scarlet's Playhouse
5097,Flawless Fallen,Default,['Permanent'],
4998,Mad Armory: Carapace of Chaos,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']","The storehouses of the Mad Realm contain many artifacts crafted by the Lunatic Court at their king's behest. Although tales of the Shell of Insanity have spread, its descendant works have remained forgotten—until now."
8040,We're Never Alone but We're Isolated,Default,['Permanent'],
1816,"""Tangled Paths"" Mastery",Default,"['RepairOnLogin', 'CategoryDisplay', 'Permanent']",
362,It's a Mad King's World,Default,"['Hidden', 'Permanent']",Explore the Mad Realm...or die trying.
9045,Grilling Buddies,Default,['Permanent'],"The meat is sacred, and so is your bond."
2736,Finish Your Ascension,Default,"['IgnoreNearlyComplete', 'Pvp', 'MoveToTop', 'Permanent']",Play in ranked matches to advance achievements.
2257,Pact Camper,Default,['Permanent'],Establishing law and order wherever you go.
5908,Revenge of Drakkar,Default,['Permanent'],
3896,Hidden Carrot Hunt,Default,['Permanent'],Someone from Highjump Ranch has hidden carrots. Find them to win the game.
3375,Foefire Defender,Default,"['Pvp', 'Permanent']",Give no ground.
3363,Monster Hunter,Default,"['Pvp', 'CategoryDisplay', 'Permanent']",The Forest of Niflhel is deadly to all but the most skilled.
9053,Skimming the Seas: Shiverpeak Mountains,Default,"['Hidden', 'Permanent']",
8601,Calm Before the Storm,Default,['Permanent'],Be unflappable before the godsquall's fury.
8654,Café Decor,Default,['Permanent'],
5165,Beginner Experience Collection,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Permanent']",
1907,Daily Conundrum Cubed Jumping Puzzle,Default,"['Pvp', 'Daily']",
4566,Chasing Tales: Guidance,Default,"['RequiresUnlock', 'Permanent']",The forge master may have an idea on how to improve your Dragonsblood weapons.
5544,Wildfire,Default,['Permanent'],Journal: Wildfire Completed
3796,The Collection of Tribute,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']","<c=@Flavor>Rulers of the Primeval Dynasty developed their kingdom's material resources, accruing great wealth and power for themselves and for their subjects.</c>"
8222,Relaxed and Rejuvenated,Default,['Permanent'],Take advantage of the lowlander's relaxing hot springs. They're brimming with healthy minerals and nutrients!
1322,Boss Thumper VI,Default,['Daily'],
4579,Hazardous Materials: Gold,Default,['Permanent'],
